log_name,drift_or_noise_id,drift_attribute,drift_sub_attribute,value
log_29_1692952298.xes.gz,drift_3,change_info_3,process_tree_before,"X( +( 'a', 'i' ), ->( +( 'b', 'j' ), ->( X( ->( 'c', +( 'g', ->( ->( *( 'h', 'm' ), 'n' ), 'l' ) ) ), 'f' ), X( 'd', +( 'e', 'k' ) ) ) ) )"
log_29_1692952298.xes.gz,drift_3,change_info_3,process_tree_after,"X( +( 'a', 'i', 'Random activity 1' ), ->( +( 'b', 'j' ), ->( X( ->( 'c', +( 'g', ->( ->( ->( 'Random activity 2', *( 'h', 'm' ) ), 'n' ), 'l' ) ) ), 'f' ), X( 'd', +( 'e', 'k' ) ) ) ) )"
log_29_1692952298.xes.gz,drift_3,change_info_3,activities_deleted,[]
log_29_1692952298.xes.gz,drift_3,change_info_3,activities_added,"[Random activity 1, Random activity 2]"
log_29_1692952298.xes.gz,drift_3,change_info_3,activities_moved,"[h, m]"
log_29_1692952298.xes.gz,drift_3,change_info_3,change_start,2036-12-19 08:57:11.909438
log_29_1692952298.xes.gz,drift_3,change_info_3,change_end,2036-12-19 08:57:11.909438
log_30_1692952304.xes.gz,drift_1,log_id,1,log_30_1692952304.xes.gz
log_30_1692952304.xes.gz,drift_1,drift_id,1,1
log_30_1692952304.xes.gz,drift_1,process_perspective,1,control-flow
log_30_1692952304.xes.gz,drift_1,process_complexity,1,simple
log_30_1692952304.xes.gz,drift_1,drift_type,1,gradual
log_30_1692952304.xes.gz,drift_1,process_trees_1,0,"->( ->( ->( ->( 'a', 'f' ), 'e' ), 'c' ), ->( 'b', 'd' ) )"
log_30_1692952304.xes.gz,drift_1,process_trees_2,1,"->( ->( ->( ->( 'a', 'f' ), 'e' ), 'c' ), ->( 'b', *tau* ) )"
log_30_1692952304.xes.gz,drift_1,change_info_1,change_type,gradual
log_30_1692952304.xes.gz,drift_1,change_info_1,change_trace_index,"[1241, 2080]"
log_30_1692952304.xes.gz,drift_1,change_info_1,process_tree_before,"->( ->( ->( ->( 'a', 'f' ), 'e' ), 'c' ), ->( 'b', 'd' ) )"
log_30_1692952304.xes.gz,drift_1,change_info_1,process_tree_after,"->( ->( ->( ->( 'a', 'f' ), 'e' ), 'c' ), ->( 'b', *tau* ) )"
log_30_1692952304.xes.gz,drift_1,change_info_1,activities_deleted,[d]
log_30_1692952304.xes.gz,drift_1,change_info_1,activities_added,[]
log_30_1692952304.xes.gz,drift_1,change_info_1,activities_moved,[]
log_30_1692952304.xes.gz,drift_1,change_info_1,change_start,2021-09-13 14:05:05.691342
log_30_1692952304.xes.gz,drift_1,change_info_1,change_end,2022-10-02 22:53:36.155744
log_31_1692952304.xes.gz,drift_1,log_id,1,log_31_1692952304.xes.gz
log_31_1692952304.xes.gz,drift_1,drift_id,1,1
log_31_1692952304.xes.gz,drift_1,process_perspective,1,control-flow
log_31_1692952304.xes.gz,drift_1,process_complexity,1,complex
log_31_1692952304.xes.gz,drift_1,drift_type,1,recurring
log_31_1692952304.xes.gz,drift_1,process_trees_1,0,"X( ->( *( X( 'a', ->( *( 'g', 'k' ), 'l' ) ), 'e' ), X( ->( *( +( 'f', 'r' ), 'p' ), 'q' ), ->( *( X( 'h', 'o' ), 'm' ), 'n' ) ) ), ->( *( ->( *( 'b', 'i' ), 'j' ), 'c' ), 'd' ) )"
log_31_1692952304.xes.gz,drift_1,process_trees_2,1,"X( ->( *( X( 'a', ->( *tau*, 'l' ) ), 'e' ), X( ->( *( +( 'f', 'r' ), 'p' ), 'q' ), ->( *( X( 'h', 'o' ), 'm', 'Random activity 1' ), 'n' ), *( 'g', 'k' ) ), 'Random activity 2' ), ->( *( ->( *( 'b', 'i' ), 'j' ), 'c' ), 'd' ) )"
log_31_1692952304.xes.gz,drift_1,process_trees_3,2,"X( ->( *( X( 'a', ->( *( 'g', 'k' ), 'l' ) ), 'e' ), X( ->( *( +( 'f', 'r' ), 'p' ), 'q' ), ->( *( X( 'h', 'o' ), 'm' ), 'n' ) ) ), ->( *( ->( *( 'b', 'i' ), 'j' ), 'c' ), 'd' ) )"
log_31_1692952304.xes.gz,drift_1,process_trees_4,3,"X( ->( *( X( 'a', ->( *tau*, 'l' ) ), 'e' ), X( ->( *( +( 'f', 'r' ), 'p' ), 'q' ), ->( *( X( 'h', 'o' ), 'm', 'Random activity 1' ), 'n' ), *( 'g', 'k' ) ), 'Random activity 2' ), ->( *( ->( *( 'b', 'i' ), 'j' ), 'c' ), 'd' ) )"
log_31_1692952304.xes.gz,drift_1,change_info_1,change_type,sudden
log_31_1692952304.xes.gz,drift_1,change_info_1,change_trace_index,[1438]
log_31_1692952304.xes.gz,drift_1,change_info_1,process_tree_before,"X( ->( *( X( 'a', ->( *( 'g', 'k' ), 'l' ) ), 'e' ), X( ->( *( +( 'f', 'r' ), 'p' ), 'q' ), ->( *( X( 'h', 'o' ), 'm' ), 'n' ) ) ), ->( *( ->( *( 'b', 'i' ), 'j' ), 'c' ), 'd' ) )"
log_31_1692952304.xes.gz,drift_1,change_info_1,process_tree_after,"X( ->( *( X( 'a', ->( *tau*, 'l' ) ), 'e' ), X( ->( *( +( 'f', 'r' ), 'p' ), 'q' ), ->( *( X( 'h', 'o' ), 'm', 'Random activity 1' ), 'n' ), *( 'g', 'k' ) ), 'Random activity 2' ), ->( *( ->( *( 'b', 'i' ), 'j' ), 'c' ), 'd' ) )"
log_31_1692952304.xes.gz,drift_1,change_info_1,activities_deleted,[]
log_31_1692952304.xes.gz,drift_1,change_info_1,activities_added,"[Random activity 1, Random activity 2]"
log_31_1692952304.xes.gz,drift_1,change_info_1,activities_moved,"[g, k]"
log_31_1692952304.xes.gz,drift_1,change_info_1,change_start,2021-11-21 05:42:02.234563
log_31_1692952304.xes.gz,drift_1,change_info_1,change_end,2021-11-21 05:42:02.234563
log_31_1692952304.xes.gz,drift_1,change_info_2,change_type,gradual
log_31_1692952304.xes.gz,drift_1,change_info_2,change_trace_index,"[2870, 3391]"
log_31_1692952304.xes.gz,drift_1,change_info_2,process_tree_before,"X( ->( *( X( 'a', ->( *tau*, 'l' ) ), 'e' ), X( ->( *( +( 'f', 'r' ), 'p' ), 'q' ), ->( *( X( 'h', 'o' ), 'm', 'Random activity 1' ), 'n' ), *( 'g', 'k' ) ), 'Random activity 2' ), ->( *( ->( *( 'b', 'i' ), 'j' ), 'c' ), 'd' ) )"
log_31_1692952304.xes.gz,drift_1,change_info_2,process_tree_after,"X( ->( *( X( 'a', ->( *( 'g', 'k' ), 'l' ) ), 'e' ), X( ->( *( +( 'f', 'r' ), 'p' ), 'q' ), ->( *( X( 'h', 'o' ), 'm' ), 'n' ) ) ), ->( *( ->( *( 'b', 'i' ), 'j' ), 'c' ), 'd' ) )"
log_31_1692952304.xes.gz,drift_1,change_info_2,activities_deleted,"[Random activity 1, Random activity 2]"
log_31_1692952304.xes.gz,drift_1,change_info_2,activities_added,[]
log_31_1692952304.xes.gz,drift_1,change_info_2,activities_moved,"[g, k]"
log_31_1692952304.xes.gz,drift_1,change_info_2,change_start,2023-09-19 07:35:41.740776
log_31_1692952304.xes.gz,drift_1,change_info_2,change_end,2024-05-13 11:09:40.302633
log_31_1692952304.xes.gz,drift_1,change_info_3,change_type,sudden
log_31_1692952304.xes.gz,drift_1,change_info_3,change_trace_index,[4545]
log_31_1692952304.xes.gz,drift_1,change_info_3,process_tree_before,"X( ->( *( X( 'a', ->( *( 'g', 'k' ), 'l' ) ), 'e' ), X( ->( *( +( 'f', 'r' ), 'p' ), 'q' ), ->( *( X( 'h', 'o' ), 'm' ), 'n' ) ) ), ->( *( ->( *( 'b', 'i' ), 'j' ), 'c' ), 'd' ) )"
log_31_1692952304.xes.gz,drift_1,change_info_3,process_tree_after,"X( ->( *( X( 'a', ->( *tau*, 'l' ) ), 'e' ), X( ->( *( +( 'f', 'r' ), 'p' ), 'q' ), ->( *( X( 'h', 'o' ), 'm', 'Random activity 1' ), 'n' ), *( 'g', 'k' ) ), 'Random activity 2' ), ->( *( ->( *( 'b', 'i' ), 'j' ), 'c' ), 'd' ) )"
log_31_1692952304.xes.gz,drift_1,change_info_3,activities_deleted,[]
log_31_1692952304.xes.gz,drift_1,change_info_3,activities_added,"[Random activity 1, Random activity 2]"
log_31_1692952304.xes.gz,drift_1,change_info_3,activities_moved,"[g, k]"
log_31_1692952304.xes.gz,drift_1,change_info_3,change_start,2025-11-17 01:10:58.825294
log_31_1692952304.xes.gz,drift_1,change_info_3,change_end,2025-11-17 01:10:58.825294
log_31_1692952304.xes.gz,drift_2,log_id,1,log_31_1692952304.xes.gz
log_31_1692952304.xes.gz,drift_2,drift_id,1,2
log_31_1692952304.xes.gz,drift_2,process_perspective,1,control-flow
log_31_1692952304.xes.gz,drift_2,process_complexity,1,complex
log_31_1692952304.xes.gz,drift_2,drift_type,1,sudden
log_31_1692952304.xes.gz,drift_2,process_trees_1,0,"X( ->( *( X( 'a', ->( *( 'g', 'k' ), 'l' ) ), 'e' ), X( ->( *( +( 'f', 'r' ), 'p' ), 'q' ), ->( *( X( 'h', 'o' ), 'm' ), 'n' ) ) ), ->( *( ->( *( 'b', 'i' ), 'j' ), 'c' ), 'd' ) )"
log_31_1692952304.xes.gz,drift_2,process_trees_2,1,"X( ->( *( X( 'a', ->( *tau*, 'l' ) ), 'e' ), X( ->( *( +( 'f', 'r' ), 'p' ), 'q' ), ->( *( X( 'h', 'o' ), 'm' ), 'n' ) ) ), ->( *( ->( *( 'b', 'i' ), 'j' ), 'c' ), 'd' ), 'Random activity 1' )"
log_31_1692952304.xes.gz,drift_2,change_info_1,change_type,sudden
log_31_1692952304.xes.gz,drift_2,change_info_1,change_trace_index,[5871]
log_31_1692952304.xes.gz,drift_2,change_info_1,process_tree_before,"X( ->( *( X( 'a', ->( *( 'g', 'k' ), 'l' ) ), 'e' ), X( ->( *( +( 'f', 'r' ), 'p' ), 'q' ), ->( *( X( 'h', 'o' ), 'm' ), 'n' ) ) ), ->( *( ->( *( 'b', 'i' ), 'j' ), 'c' ), 'd' ) )"
log_31_1692952304.xes.gz,drift_2,change_info_1,process_tree_after,"X( ->( *( X( 'a', ->( *tau*, 'l' ) ), 'e' ), X( ->( *( +( 'f', 'r' ), 'p' ), 'q' ), ->( *( X( 'h', 'o' ), 'm' ), 'n' ) ) ), ->( *( ->( *( 'b', 'i' ), 'j' ), 'c' ), 'd' ), 'Random activity 1' )"
log_31_1692952304.xes.gz,drift_2,change_info_1,activities_deleted,"[g, k]"
log_31_1692952304.xes.gz,drift_2,change_info_1,activities_added,[Random activity 1]
log_31_1692952304.xes.gz,drift_2,change_info_1,activities_moved,[]
log_31_1692952304.xes.gz,drift_2,change_info_1,change_start,2027-07-16 18:48:23.168725
log_31_1692952304.xes.gz,drift_2,change_info_1,change_end,2027-07-16 18:48:23.168725
log_32_1692952308.xes.gz,drift_1,log_id,1,log_32_1692952308.xes.gz
log_32_1692952308.xes.gz,drift_1,drift_id,1,1
log_32_1692952308.xes.gz,drift_1,process_perspective,1,control-flow
log_32_1692952308.xes.gz,drift_1,process_complexity,1,complex
log_32_1692952308.xes.gz,drift_1,drift_type,1,recurring
log_32_1692952308.xes.gz,drift_1,process_trees_1,0,"X( ->( *( 'a', X( +( X( 'c', ->( *( 'h', ->( *( 'i', 'l' ), 'm' ) ), 'j' ) ), ->( 'g', 'k' ) ), 'f' ) ), X( 'd', X( 'e', 'n' ) ) ), 'b' )"
log_32_1692952308.xes.gz,drift_1,process_trees_2,1,"X( ->( *( 'a', X( +( X( 'c', ->( *( 'h', ->( *( 'i', 'l' ), 'm' ) ), 'j' ) ), X( 'g', 'k' ) ), 'f' ) ), X( 'd', ->( 'e', 'n' ), 'Random activity 1' ) ), 'b' )"
log_32_1692952308.xes.gz,drift_1,process_trees_3,2,"X( ->( *( 'a', X( +( X( 'c', ->( *( 'h', ->( *( 'i', 'l' ), 'm' ) ), 'j' ) ), ->( 'g', 'k' ) ), 'f' ) ), X( 'd', X( 'e', 'n' ) ) ), 'b' )"
log_32_1692952308.xes.gz,drift_1,process_trees_4,3,"X( ->( *( 'a', X( +( X( 'c', ->( *( 'h', ->( *( 'i', 'l' ), 'm' ) ), 'j' ) ), X( 'g', 'k' ) ), 'f' ) ), X( 'd', ->( 'e', 'n' ), 'Random activity 1' ) ), 'b' )"
log_32_1692952308.xes.gz,drift_1,change_info_1,change_type,gradual
log_32_1692952308.xes.gz,drift_1,change_info_1,change_trace_index,"[1486, 2272]"
log_32_1692952308.xes.gz,drift_1,change_info_1,process_tree_before,"X( ->( *( 'a', X( +( X( 'c', ->( *( 'h', ->( *( 'i', 'l' ), 'm' ) ), 'j' ) ), ->( 'g', 'k' ) ), 'f' ) ), X( 'd', X( 'e', 'n' ) ) ), 'b' )"
log_32_1692952308.xes.gz,drift_1,change_info_1,process_tree_after,"X( ->( *( 'a', X( +( X( 'c', ->( *( 'h', ->( *( 'i', 'l' ), 'm' ) ), 'j' ) ), X( 'g', 'k' ) ), 'f' ) ), X( 'd', ->( 'e', 'n' ), 'Random activity 1' ) ), 'b' )"
log_32_1692952308.xes.gz,drift_1,change_info_1,activities_deleted,[]
log_32_1692952308.xes.gz,drift_1,change_info_1,activities_added,[Random activity 1]
log_32_1692952308.xes.gz,drift_1,change_info_1,activities_moved,"[g, k, e, n]"
log_32_1692952308.xes.gz,drift_1,change_info_1,change_start,2021-11-20 23:09:42.967713
log_32_1692952308.xes.gz,drift_1,change_info_1,change_end,2022-12-11 06:42:54.944472
log_32_1692952308.xes.gz,drift_1,change_info_2,change_type,gradual
log_32_1692952308.xes.gz,drift_1,change_info_2,change_trace_index,"[3660, 4340]"
log_32_1692952308.xes.gz,drift_1,change_info_2,process_tree_before,"X( ->( *( 'a', X( +( X( 'c', ->( *( 'h', ->( *( 'i', 'l' ), 'm' ) ), 'j' ) ), X( 'g', 'k' ) ), 'f' ) ), X( 'd', ->( 'e', 'n' ), 'Random activity 1' ) ), 'b' )"
log_32_1692952308.xes.gz,drift_1,change_info_2,process_tree_after,"X( ->( *( 'a', X( +( X( 'c', ->( *( 'h', ->( *( 'i', 'l' ), 'm' ) ), 'j' ) ), ->( 'g', 'k' ) ), 'f' ) ), X( 'd', X( 'e', 'n' ) ) ), 'b' )"
log_32_1692952308.xes.gz,drift_1,change_info_2,activities_deleted,[Random activity 1]
log_32_1692952308.xes.gz,drift_1,change_info_2,activities_added,[]
log_32_1692952308.xes.gz,drift_1,change_info_2,activities_moved,"[g, k, e, n]"
log_32_1692952308.xes.gz,drift_1,change_info_2,change_start,2024-09-04 14:00:50.603820
log_32_1692952308.xes.gz,drift_1,change_info_2,change_end,2025-07-22 19:38:24.031171
log_32_1692952308.xes.gz,drift_1,change_info_3,change_type,gradual
log_32_1692952308.xes.gz,drift_1,change_info_3,change_trace_index,"[5709, 6587]"
log_32_1692952308.xes.gz,drift_1,change_info_3,process_tree_before,"X( ->( *( 'a', X( +( X( 'c', ->( *( 'h', ->( *( 'i', 'l' ), 'm' ) ), 'j' ) ), ->( 'g', 'k' ) ), 'f' ) ), X( 'd', X( 'e', 'n' ) ) ), 'b' )"
log_32_1692952308.xes.gz,drift_1,change_info_3,process_tree_after,"X( ->( *( 'a', X( +( X( 'c', ->( *( 'h', ->( *( 'i', 'l' ), 'm' ) ), 'j' ) ), X( 'g', 'k' ) ), 'f' ) ), X( 'd', ->( 'e', 'n' ), 'Random activity 1' ) ), 'b' )"
log_32_1692952308.xes.gz,drift_1,change_info_3,activities_deleted,[]
log_32_1692952308.xes.gz,drift_1,change_info_3,activities_added,[Random activity 1]
log_32_1692952308.xes.gz,drift_1,change_info_3,activities_moved,"[g, k, e, n]"
log_32_1692952308.xes.gz,drift_1,change_info_3,change_start,2027-05-14 05:55:17.429437
log_32_1692952308.xes.gz,drift_1,change_info_3,change_end,2028-07-11 15:38:12.121704
log_32_1692952308.xes.gz,drift_2,log_id,1,log_32_1692952308.xes.gz
log_32_1692952308.xes.gz,drift_2,drift_id,1,2
log_32_1692952308.xes.gz,drift_2,process_perspective,1,control-flow
log_32_1692952308.xes.gz,drift_2,process_complexity,1,complex
log_32_1692952308.xes.gz,drift_2,drift_type,1,recurring
log_32_1692952308.xes.gz,drift_2,process_trees_1,0,"X( ->( *( 'a', X( +( X( 'c', ->( *( 'h', ->( *( 'i', 'l' ), 'm' ) ), 'j' ) ), ->( 'g', 'k' ) ), 'f' ) ), X( 'd', X( 'e', 'n' ) ) ), 'b' )"
log_32_1692952308.xes.gz,drift_2,process_trees_2,1,"X( ->( *( 'a', X( +( X( 'Random activity 1', ->( *( 'h', ->( *( 'i', 'l' ), 'm' ) ), 'j' ) ), ->( 'g', 'k' ) ), 'f' ) ), X( 'd', X( 'e', 'n' ) ) ), 'b' )"
log_32_1692952308.xes.gz,drift_2,process_trees_3,2,"X( ->( *( 'a', X( +( X( 'c', ->( *( 'h', ->( *( 'i', 'l' ), 'm' ) ), 'j' ) ), ->( 'g', 'k' ) ), 'f' ) ), X( 'd', X( 'e', 'n' ) ) ), 'b' )"
log_32_1692952308.xes.gz,drift_2,process_trees_4,3,"X( ->( *( 'a', X( +( X( 'Random activity 1', ->( *( 'h', ->( *( 'i', 'l' ), 'm' ) ), 'j' ) ), ->( 'g', 'k' ) ), 'f' ) ), X( 'd', X( 'e', 'n' ) ) ), 'b' )"
log_32_1692952308.xes.gz,drift_2,change_info_1,change_type,gradual
log_32_1692952308.xes.gz,drift_2,change_info_1,change_trace_index,"[7907, 8621]"
log_32_1692952308.xes.gz,drift_2,change_info_1,process_tree_before,"X( ->( *( 'a', X( +( X( 'c', ->( *( 'h', ->( *( 'i', 'l' ), 'm' ) ), 'j' ) ), ->( 'g', 'k' ) ), 'f' ) ), X( 'd', X( 'e', 'n' ) ) ), 'b' )"
log_32_1692952308.xes.gz,drift_2,change_info_1,process_tree_after,"X( ->( *( 'a', X( +( X( 'Random activity 1', ->( *( 'h', ->( *( 'i', 'l' ), 'm' ) ), 'j' ) ), ->( 'g', 'k' ) ), 'f' ) ), X( 'd', X( 'e', 'n' ) ) ), 'b' )"
log_32_1692952308.xes.gz,drift_2,change_info_1,activities_deleted,[c]
log_32_1692952308.xes.gz,drift_2,change_info_1,activities_added,[Random activity 1]
log_32_1692952308.xes.gz,drift_2,change_info_1,activities_moved,[]
log_32_1692952308.xes.gz,drift_2,change_info_1,change_start,2030-04-03 02:21:25.199016
log_32_1692952308.xes.gz,drift_2,change_info_1,change_end,2031-02-24 18:07:57.842405
log_32_1692952308.xes.gz,drift_2,change_info_2,change_type,gradual
log_32_1692952308.xes.gz,drift_2,change_info_2,change_trace_index,"[9625, 10324]"
log_32_1692952308.xes.gz,drift_2,change_info_2,process_tree_before,"X( ->( *( 'a', X( +( X( 'Random activity 1', ->( *( 'h', ->( *( 'i', 'l' ), 'm' ) ), 'j' ) ), ->( 'g', 'k' ) ), 'f' ) ), X( 'd', X( 'e', 'n' ) ) ), 'b' )"
log_32_1692952308.xes.gz,drift_2,change_info_2,process_tree_after,"X( ->( *( 'a', X( +( X( 'c', ->( *( 'h', ->( *( 'i', 'l' ), 'm' ) ), 'j' ) ), ->( 'g', 'k' ) ), 'f' ) ), X( 'd', X( 'e', 'n' ) ) ), 'b' )"
log_32_1692952308.xes.gz,drift_2,change_info_2,activities_deleted,[Random activity 1]
log_32_1692952308.xes.gz,drift_2,change_info_2,activities_added,[c]
log_32_1692952308.xes.gz,drift_2,change_info_2,activities_moved,[]
log_32_1692952308.xes.gz,drift_2,change_info_2,change_start,2032-05-10 04:09:49.944237
log_32_1692952308.xes.gz,drift_2,change_info_2,change_end,2033-03-31 17:05:44.823202
log_32_1692952308.xes.gz,drift_2,change_info_3,change_type,sudden
log_32_1692952308.xes.gz,drift_2,change_info_3,change_trace_index,[11599]
log_32_1692952308.xes.gz,drift_2,change_info_3,process_tree_before,"X( ->( *( 'a', X( +( X( 'c', ->( *( 'h', ->( *( 'i', 'l' ), 'm' ) ), 'j' ) ), ->( 'g', 'k' ) ), 'f' ) ), X( 'd', X( 'e', 'n' ) ) ), 'b' )"
log_32_1692952308.xes.gz,drift_2,change_info_3,process_tree_after,"X( ->( *( 'a', X( +( X( 'Random activity 1', ->( *( 'h', ->( *( 'i', 'l' ), 'm' ) ), 'j' ) ), ->( 'g', 'k' ) ), 'f' ) ), X( 'd', X( 'e', 'n' ) ) ), 'b' )"
log_32_1692952308.xes.gz,drift_2,change_info_3,activities_deleted,[c]
log_32_1692952308.xes.gz,drift_2,change_info_3,activities_added,[Random activity 1]
log_32_1692952308.xes.gz,drift_2,change_info_3,activities_moved,[]
log_32_1692952308.xes.gz,drift_2,change_info_3,change_start,2034-11-05 06:25:09.540639
log_32_1692952308.xes.gz,drift_2,change_info_3,change_end,2034-11-05 06:25:09.540639
log_33_1692952312.xes.gz,drift_1,log_id,1,log_33_1692952312.xes.gz
log_33_1692952312.xes.gz,drift_1,drift_id,1,1
log_33_1692952312.xes.gz,drift_1,process_perspective,1,control-flow
log_33_1692952312.xes.gz,drift_1,process_complexity,1,middle
log_33_1692952312.xes.gz,drift_1,drift_type,1,incremental
log_33_1692952312.xes.gz,drift_1,process_trees_1,0,"+( 'a', ->( *( 'b', ->( *( ->( *( 'c', +( 'h', 'k' ) ), ->( *( 'i', 'l' ), 'm' ) ), 'e' ), X( 'f', 'j' ) ) ), X( 'd', 'g' ) ) )"
log_33_1692952312.xes.gz,drift_1,process_trees_2,1,"+( 'a', ->( *( 'b', ->( *( ->( *( 'c', +( 'h', 'k' ) ), ->( *( 'i', 'l' ), 'm' ) ), 'e' ), X( 'f', 'j' ) ) ), X( 'd', 'g' ) ), 'Random activity 1' )"
log_33_1692952312.xes.gz,drift_1,process_trees_3,2,"+( 'a', ->( *( 'b', ->( *( ->( *( 'c', +( 'h', 'k' ) ), ->( *( 'i', 'l' ), 'm', 'Random activity 2' ) ), 'e' ), X( 'f', 'j' ) ) ), X( 'd', 'g' ) ), 'Random activity 1' )"
log_33_1692952312.xes.gz,drift_1,process_trees_4,3,"+( *tau*, ->( *( 'b', ->( *( ->( *( 'c', +( 'h', 'k' ) ), ->( *( 'i', 'l' ), 'm', 'Random activity 2' ) ), 'e' ), X( 'f', 'j' ) ) ), X( 'd', 'g' ) ), 'Random activity 1' )"
log_33_1692952312.xes.gz,drift_1,change_info_1,change_type,sudden
log_33_1692952312.xes.gz,drift_1,change_info_1,change_trace_index,[1422]
log_33_1692952312.xes.gz,drift_1,change_info_1,process_tree_before,"+( 'a', ->( *( 'b', ->( *( ->( *( 'c', +( 'h', 'k' ) ), ->( *( 'i', 'l' ), 'm' ) ), 'e' ), X( 'f', 'j' ) ) ), X( 'd', 'g' ) ) )"
log_33_1692952312.xes.gz,drift_1,change_info_1,process_tree_after,"+( 'a', ->( *( 'b', ->( *( ->( *( 'c', +( 'h', 'k' ) ), ->( *( 'i', 'l' ), 'm' ) ), 'e' ), X( 'f', 'j' ) ) ), X( 'd', 'g' ) ), 'Random activity 1' )"
log_33_1692952312.xes.gz,drift_1,change_info_1,activities_deleted,[]
log_33_1692952312.xes.gz,drift_1,change_info_1,activities_added,[Random activity 1]
log_33_1692952312.xes.gz,drift_1,change_info_1,activities_moved,[]
log_33_1692952312.xes.gz,drift_1,change_info_1,change_start,2021-09-29 18:30:35.262853
log_33_1692952312.xes.gz,drift_1,change_info_1,change_end,2021-09-29 18:30:35.262853
log_33_1692952312.xes.gz,drift_1,change_info_2,change_type,gradual
log_33_1692952312.xes.gz,drift_1,change_info_2,change_trace_index,"[2484, 3325]"
log_33_1692952312.xes.gz,drift_1,change_info_2,process_tree_before,"+( 'a', ->( *( 'b', ->( *( ->( *( 'c', +( 'h', 'k' ) ), ->( *( 'i', 'l' ), 'm' ) ), 'e' ), X( 'f', 'j' ) ) ), X( 'd', 'g' ) ), 'Random activity 1' )"
log_33_1692952312.xes.gz,drift_1,change_info_2,process_tree_after,"+( 'a', ->( *( 'b', ->( *( ->( *( 'c', +( 'h', 'k' ) ), ->( *( 'i', 'l' ), 'm', 'Random activity 2' ) ), 'e' ), X( 'f', 'j' ) ) ), X( 'd', 'g' ) ), 'Random activity 1' )"
log_33_1692952312.xes.gz,drift_1,change_info_2,activities_deleted,[]
log_33_1692952312.xes.gz,drift_1,change_info_2,activities_added,[Random activity 2]
log_33_1692952312.xes.gz,drift_1,change_info_2,activities_moved,[]
log_33_1692952312.xes.gz,drift_1,change_info_2,change_start,2023-02-01 10:14:19.289073
log_33_1692952312.xes.gz,drift_1,change_info_2,change_end,2024-02-21 17:49:43.339071
log_33_1692952312.xes.gz,drift_1,change_info_3,change_type,gradual
log_33_1692952312.xes.gz,drift_1,change_info_3,change_trace_index,"[4734, 5708]"
log_33_1692952312.xes.gz,drift_1,change_info_3,process_tree_before,"+( 'a', ->( *( 'b', ->( *( ->( *( 'c', +( 'h', 'k' ) ), ->( *( 'i', 'l' ), 'm', 'Random activity 2' ) ), 'e' ), X( 'f', 'j' ) ) ), X( 'd', 'g' ) ), 'Random activity 1' )"
log_33_1692952312.xes.gz,drift_1,change_info_3,process_tree_after,"+( *tau*, ->( *( 'b', ->( *( ->( *( 'c', +( 'h', 'k' ) ), ->( *( 'i', 'l' ), 'm', 'Random activity 2' ) ), 'e' ), X( 'f', 'j' ) ) ), X( 'd', 'g' ) ), 'Random activity 1' )"
log_33_1692952312.xes.gz,drift_1,change_info_3,activities_deleted,[a]
log_33_1692952312.xes.gz,drift_1,change_info_3,activities_added,[]
log_33_1692952312.xes.gz,drift_1,change_info_3,activities_moved,[]
log_33_1692952312.xes.gz,drift_1,change_info_3,change_start,2025-11-12 23:49:35.543314
log_33_1692952312.xes.gz,drift_1,change_info_3,change_end,2027-02-10 08:46:45.428232
log_33_1692952312.xes.gz,drift_2,log_id,1,log_33_1692952312.xes.gz
log_33_1692952312.xes.gz,drift_2,drift_id,1,2
log_33_1692952312.xes.gz,drift_2,process_perspective,1,control-flow
log_33_1692952312.xes.gz,drift_2,process_complexity,1,middle
log_33_1692952312.xes.gz,drift_2,drift_type,1,sudden
log_33_1692952312.xes.gz,drift_2,process_trees_1,0,"+( 'a', ->( *( 'b', ->( *( ->( *( 'c', +( 'h', 'k' ) ), ->( *( 'i', 'l' ), 'm' ) ), 'e' ), X( 'f', 'j' ) ) ), X( 'd', 'g' ) ) )"
log_33_1692952312.xes.gz,drift_2,process_trees_2,1,"+( 'a', ->( *( 'b', ->( *( ->( *( 'c', +( 'h', 'k' ) ), ->( *( 'i', 'l' ), 'm' ) ), 'Random activity 1' ), X( 'f', 'j' ) ) ), X( 'd', 'g' ) ) )"
log_33_1692952312.xes.gz,drift_2,change_info_1,change_type,sudden
log_33_1692952312.xes.gz,drift_2,change_info_1,change_trace_index,[6899]
log_33_1692952312.xes.gz,drift_2,change_info_1,process_tree_before,"+( 'a', ->( *( 'b', ->( *( ->( *( 'c', +( 'h', 'k' ) ), ->( *( 'i', 'l' ), 'm' ) ), 'e' ), X( 'f', 'j' ) ) ), X( 'd', 'g' ) ) )"
log_33_1692952312.xes.gz,drift_2,change_info_1,process_tree_after,"+( 'a', ->( *( 'b', ->( *( ->( *( 'c', +( 'h', 'k' ) ), ->( *( 'i', 'l' ), 'm' ) ), 'Random activity 1' ), X( 'f', 'j' ) ) ), X( 'd', 'g' ) ) )"
log_33_1692952312.xes.gz,drift_2,change_info_1,activities_deleted,[e]
log_33_1692952312.xes.gz,drift_2,change_info_1,activities_added,[Random activity 1]
log_33_1692952312.xes.gz,drift_2,change_info_1,activities_moved,[]
log_33_1692952312.xes.gz,drift_2,change_info_1,change_start,2028-08-31 23:37:07.060452
log_33_1692952312.xes.gz,drift_2,change_info_1,change_end,2028-08-31 23:37:07.060452
log_34_1692952321.xes.gz,drift_1,log_id,1,log_34_1692952321.xes.gz
